chip_id,scenario,fail_proba,suitable_proba,approve,truly_deployable
CHIP_00452,high_reliability_critical,0.021,0.409,0,0
CHIP_00453,high_reliability_critical,0.025,0.0,0,0
CHIP_00454,high_reliability_critical,0.613,0.0,0,0
CHIP_00455,high_reliability_critical,0.022,0.183,0,1
CHIP_00456,high_reliability_critical,0.022,0.007,0,0
CHIP_00457,high_reliability_critical,0.006,0.699,0,0
CHIP_00458,high_reliability_critical,0.005,0.0,0,0
CHIP_00459,high_reliability_critical,0.004,0.67,0,1
CHIP_00460,high_reliability_critical,0.009,0.905,0,1
CHIP_00461,high_reliability_critical,0.005,1.0,1,1
CHIP_00462,high_reliability_critical,0.003,0.0,0,0
CHIP_00463,high_reliability_critical,0.009,0.249,0,0
CHIP_00464,high_reliability_critical,0.012,0.0,0,0
CHIP_00465,high_reliability_critical,0.003,0.999,1,1
CHIP_00466,high_reliability_critical,0.007,0.269,0,0
CHIP_00467,high_reliability_critical,0.6,0.0,0,0
CHIP_00468,high_reliability_critical,0.097,0.001,0,0
CHIP_00469,high_reliability_critical,0.051,0.031,0,0
CHIP_00470,high_reliability_critical,0.379,0.001,0,0
CHIP_00471,high_reliability_critical,0.033,1.0,0,1
CHIP_00472,high_reliability_critical,0.005,0.001,0,0
CHIP_00473,high_reliability_critical,0.007,0.319,0,0
CHIP_00474,high_reliability_critical,0.005,0.0,0,0
CHIP_00475,high_reliability_critical,0.061,0.969,0,0
CHIP_00476,high_reliability_critical,0.015,0.052,0,0
CHIP_00477,high_reliability_critical,0.005,0.135,0,0
CHIP_00478,high_reliability_critical,0.008,0.007,0,0
CHIP_00479,high_reliability_critical,0.023,0.013,0,0
CHIP_00480,high_reliability_critical,0.003,0.644,0,1
CHIP_00481,high_reliability_critical,0.034,0.176,0,0
CHIP_00482,high_reliability_critical,0.042,0.007,0,0
CHIP_00483,high_reliability_critical,0.018,0.002,0,0
CHIP_00484,high_reliability_critical,0.004,0.999,1,1
CHIP_00485,high_reliability_critical,0.02,0.179,0,0
CHIP_00486,high_reliability_critical,0.003,0.0,0,0
CHIP_00487,high_reliability_critical,0.008,0.989,1,1
CHIP_00488,high_reliability_critical,0.006,0.064,0,0
CHIP_00489,high_reliability_critical,0.007,0.995,1,1
CHIP_00490,high_reliability_critical,0.011,0.003,0,0
CHIP_00491,high_reliability_critical,0.008,0.0,0,0
CHIP_00492,high_reliability_critical,0.006,0.879,0,1
CHIP_00493,high_reliability_critical,0.722,0.035,0,0
CHIP_00494,high_reliability_critical,0.008,0.969,0,1
CHIP_00495,high_reliability_critical,0.017,1.0,1,1
CHIP_00496,high_reliability_critical,0.004,0.0,0,0
CHIP_00497,high_reliability_critical,0.005,0.001,0,0
CHIP_00498,high_reliability_critical,0.007,0.001,0,0
CHIP_00499,high_reliability_critical,0.976,0.958,0,0
CHIP_00500,high_reliability_critical,0.011,0.888,0,1
CHIP_00501,high_reliability_critical,0.021,0.669,0,1
CHIP_00502,high_reliability_critical,0.005,0.032,0,0
CHIP_00503,high_reliability_critical,0.887,0.0,0,0
CHIP_00504,high_reliability_critical,0.972,0.839,0,0
CHIP_00505,high_reliability_critical,0.003,0.003,0,0
CHIP_00506,high_reliability_critical,0.025,0.008,0,0
CHIP_00507,high_reliability_critical,0.002,0.0,0,0
CHIP_00508,high_reliability_critical,0.004,0.497,0,1
CHIP_00509,high_reliability_critical,0.005,0.309,0,1
CHIP_00510,high_reliability_critical,0.007,0.001,0,0
CHIP_00511,high_reliability_critical,0.009,0.922,0,1
CHIP_00512,high_reliability_critical,0.017,0.06,0,0
CHIP_00513,high_reliability_critical,0.007,0.859,0,1
CHIP_00514,high_reliability_critical,0.01,0.019,0,0
CHIP_00515,high_reliability_critical,0.034,0.75,0,0
CHIP_00516,high_reliability_critical,0.953,0.001,0,0
CHIP_00517,high_reliability_critical,0.002,0.017,0,0
CHIP_00518,high_reliability_critical,0.003,0.999,1,1
CHIP_00519,high_reliability_critical,0.013,0.998,1,1
CHIP_00520,high_reliability_critical,0.005,0.992,1,1
CHIP_00521,high_reliability_critical,0.041,0.0,0,0
CHIP_00522,high_reliability_critical,0.016,0.991,1,1
CHIP_00523,high_reliability_critical,0.003,0.023,0,0
CHIP_00524,high_reliability_critical,0.012,0.001,0,0
CHIP_00525,high_reliability_critical,0.003,0.326,0,0
CHIP_00526,high_reliability_critical,0.042,0.848,0,1
CHIP_00527,high_reliability_critical,0.068,0.891,0,0
CHIP_00528,high_reliability_critical,0.303,0.0,0,0
CHIP_00529,high_reliability_critical,0.032,1.0,0,1
CHIP_00530,high_reliability_critical,0.006,0.994,1,1
CHIP_00531,high_reliability_critical,0.005,0.0,0,0
CHIP_00532,high_reliability_critical,0.005,0.001,0,0
CHIP_00533,high_reliability_critical,0.006,0.0,0,0
CHIP_00534,high_reliability_critical,0.006,1.0,1,1
CHIP_00535,high_reliability_critical,0.011,0.0,0,0
CHIP_00536,high_reliability_critical,0.006,0.0,0,0
CHIP_00537,high_reliability_critical,0.181,0.0,0,0
CHIP_00538,high_reliability_critical,0.006,0.001,0,0
CHIP_00539,high_reliability_critical,0.012,0.062,0,1
CHIP_00540,high_reliability_critical,0.006,0.937,0,1
CHIP_00541,high_reliability_critical,0.01,0.228,0,0
CHIP_00542,high_reliability_critical,0.012,0.005,0,0
CHIP_00543,high_reliability_critical,0.004,1.0,1,1
CHIP_00544,high_reliability_critical,0.016,0.003,0,0
CHIP_00545,high_reliability_critical,0.239,0.001,0,0
CHIP_00546,high_reliability_critical,0.002,0.575,0,0
CHIP_00547,high_reliability_critical,0.007,0.302,0,0
CHIP_00548,high_reliability_critical,0.054,0.029,0,0
CHIP_00549,high_reliability_critical,0.008,0.002,0,0
CHIP_00550,high_reliability_critical,0.006,0.0,0,0
CHIP_00551,high_reliability_critical,0.013,0.002,0,0
CHIP_00552,high_reliability_critical,0.024,0.992,0,1
CHIP_00553,high_reliability_critical,0.031,0.003,0,0
CHIP_00554,high_reliability_critical,0.005,0.004,0,0
CHIP_00555,high_reliability_critical,0.02,0.009,0,0
CHIP_00556,high_reliability_critical,0.164,0.172,0,0
CHIP_00557,high_reliability_critical,0.013,0.999,1,1
CHIP_00558,high_reliability_critical,0.009,0.001,0,0
CHIP_00559,high_reliability_critical,0.024,0.087,0,0
CHIP_00560,high_reliability_critical,0.003,0.0,0,0
CHIP_00561,high_reliability_critical,0.005,0.066,0,0
CHIP_00562,high_reliability_critical,0.004,0.807,0,1
CHIP_00563,high_reliability_critical,0.013,0.004,0,0
CHIP_00564,high_reliability_critical,0.014,0.0,0,0
CHIP_00565,high_reliability_critical,0.04,0.996,0,1
CHIP_00566,high_reliability_critical,0.212,0.003,0,0
CHIP_00567,high_reliability_critical,0.006,0.001,0,0
CHIP_00568,high_reliability_critical,0.005,0.004,0,0
CHIP_00569,high_reliability_critical,0.006,0.001,0,0
CHIP_00570,high_reliability_critical,0.002,0.001,0,0
CHIP_00571,high_reliability_critical,0.003,0.981,1,1
CHIP_00572,high_reliability_critical,0.005,0.0,0,0
CHIP_00573,high_reliability_critical,0.008,1.0,1,1
CHIP_00574,high_reliability_critical,0.004,1.0,1,1
CHIP_00575,high_reliability_critical,0.004,1.0,1,1
CHIP_00576,high_reliability_critical,0.021,0.999,0,1
CHIP_00577,high_reliability_critical,0.008,0.013,0,0
CHIP_00578,high_reliability_critical,0.009,0.999,1,1
CHIP_00579,high_reliability_critical,0.004,0.003,0,0
CHIP_00580,high_reliability_critical,0.008,0.888,0,1
CHIP_00581,high_reliability_critical,0.084,0.0,0,0
CHIP_00582,high_reliability_critical,0.01,1.0,1,1
CHIP_00583,high_reliability_critical,0.007,0.001,0,0
CHIP_00584,high_reliability_critical,0.986,0.008,0,0
CHIP_00585,high_reliability_critical,0.635,0.0,0,0
CHIP_00586,high_reliability_critical,0.01,1.0,1,1
CHIP_00587,high_reliability_critical,0.004,0.0,0,0
CHIP_00588,high_reliability_critical,0.003,0.057,0,0
CHIP_00589,high_reliability_critical,0.015,1.0,1,1
CHIP_00590,high_reliability_critical,0.009,0.99,1,1
CHIP_00591,high_reliability_critical,0.014,0.0,0,0
CHIP_00592,high_reliability_critical,0.108,0.833,0,0
CHIP_00593,high_reliability_critical,0.008,0.006,0,0
CHIP_00594,high_reliability_critical,0.006,0.035,0,0
CHIP_00595,high_reliability_critical,0.007,0.0,0,0
CHIP_00596,high_reliability_critical,0.005,0.999,1,1
CHIP_00597,high_reliability_critical,0.007,0.491,0,1
CHIP_00598,high_reliability_critical,0.925,0.0,0,0
CHIP_00599,high_reliability_critical,0.005,0.002,0,0
CHIP_00600,high_reliability_critical,0.022,0.003,0,0
CHIP_00601,high_reliability_critical,0.005,0.0,0,0
CHIP_00602,high_reliability_critical,0.013,0.197,0,1
CHIP_00603,high_reliability_critical,0.006,0.004,0,0
CHIP_00604,high_reliability_critical,0.003,0.114,0,0
CHIP_00605,high_reliability_critical,0.026,0.001,0,0
CHIP_00606,high_reliability_critical,0.026,0.999,0,0
CHIP_00607,high_reliability_critical,0.011,0.522,0,0
CHIP_00608,high_reliability_critical,0.005,0.0,0,0
CHIP_00609,high_reliability_critical,0.015,0.767,0,1
CHIP_00610,high_reliability_critical,0.002,0.0,0,0
CHIP_00611,high_reliability_critical,0.803,0.996,0,0
CHIP_00612,high_reliability_critical,0.007,0.001,0,0
CHIP_00613,high_reliability_critical,0.051,0.0,0,0
CHIP_00614,high_reliability_critical,0.015,0.001,0,0
CHIP_00615,high_reliability_critical,0.86,0.988,0,0
CHIP_00616,high_reliability_critical,0.011,0.277,0,0
CHIP_00617,high_reliability_critical,0.008,0.999,1,1
CHIP_00618,high_reliability_critical,0.781,1.0,0,0
CHIP_00619,high_reliability_critical,0.019,0.005,0,0
CHIP_00620,high_reliability_critical,0.004,0.0,0,0
CHIP_00621,high_reliability_critical,0.005,0.54,0,1
CHIP_00622,high_reliability_critical,0.003,0.312,0,0
CHIP_00623,high_reliability_critical,0.004,0.958,0,1
CHIP_00624,high_reliability_critical,0.012,1.0,1,1
CHIP_00625,high_reliability_critical,0.009,0.0,0,0
CHIP_00626,high_reliability_critical,0.003,0.003,0,0
CHIP_00627,high_reliability_critical,0.025,0.011,0,0
CHIP_00628,high_reliability_critical,0.017,0.999,1,1
CHIP_00629,high_reliability_critical,0.008,0.01,0,0
CHIP_00630,high_reliability_critical,0.975,0.022,0,0
CHIP_00631,high_reliability_critical,0.014,0.903,0,1
CHIP_00632,high_reliability_critical,0.006,0.006,0,0
CHIP_00633,high_reliability_critical,0.014,0.0,0,0
CHIP_00634,high_reliability_critical,0.002,0.999,1,1
CHIP_00635,high_reliability_critical,0.003,0.411,0,0
CHIP_00636,high_reliability_critical,0.005,0.049,0,0
CHIP_00637,high_reliability_critical,0.004,0.0,0,0
CHIP_00638,high_reliability_critical,0.01,0.758,0,1
CHIP_00639,high_reliability_critical,0.017,0.931,0,1
CHIP_00640,high_reliability_critical,0.006,0.001,0,0
CHIP_00641,high_reliability_critical,0.259,0.04,0,0
CHIP_00642,high_reliability_critical,0.012,0.997,1,1
CHIP_00643,high_reliability_critical,0.006,0.001,0,0
CHIP_00644,high_reliability_critical,0.007,0.002,0,0
CHIP_00645,high_reliability_critical,0.008,0.0,0,0
CHIP_00646,high_reliability_critical,0.01,0.007,0,0
CHIP_00647,high_reliability_critical,0.01,0.003,0,0
CHIP_00648,high_reliability_critical,0.005,0.051,0,0
CHIP_00649,high_reliability_critical,0.013,0.0,0,0
CHIP_00650,high_reliability_critical,0.012,0.024,0,0
CHIP_00651,high_reliability_critical,0.004,0.974,1,1
CHIP_00652,high_reliability_critical,0.276,0.149,0,0
CHIP_00653,high_reliability_critical,0.005,0.973,1,1
CHIP_00654,high_reliability_critical,0.018,0.003,0,0
CHIP_00655,high_reliability_critical,0.003,0.997,1,1
CHIP_00656,high_reliability_critical,0.007,0.009,0,0
CHIP_00657,high_reliability_critical,0.015,1.0,1,1
CHIP_00658,high_reliability_critical,0.013,0.001,0,0
CHIP_00659,high_reliability_critical,0.006,0.013,0,0
CHIP_00660,high_reliability_critical,0.692,0.0,0,0
CHIP_00661,high_reliability_critical,0.003,0.004,0,0
CHIP_00662,high_reliability_critical,0.01,0.0,0,0
CHIP_00663,high_reliability_critical,0.004,0.023,0,0
CHIP_00664,high_reliability_critical,0.006,0.022,0,0
CHIP_00665,high_reliability_critical,0.012,0.976,1,1
CHIP_00666,high_reliability_critical,0.004,0.429,0,0
CHIP_00667,high_reliability_critical,0.005,0.926,0,1
CHIP_00668,high_reliability_critical,0.014,0.025,0,0
CHIP_00669,high_reliability_critical,0.011,0.001,0,0
CHIP_00670,high_reliability_critical,0.011,0.002,0,0
CHIP_00671,high_reliability_critical,0.027,0.054,0,0
CHIP_00672,high_reliability_critical,0.004,0.983,1,1
CHIP_00673,high_reliability_critical,0.014,0.001,0,0
CHIP_00674,high_reliability_critical,0.005,0.001,0,0
CHIP_00675,high_reliability_critical,0.004,0.0,0,0
CHIP_00676,high_reliability_critical,0.014,0.116,0,1
CHIP_00677,high_reliability_critical,0.01,1.0,1,1
CHIP_00678,high_reliability_critical,0.058,0.999,0,0
CHIP_00679,high_reliability_critical,0.007,0.0,0,0
CHIP_00680,high_reliability_critical,0.034,0.009,0,0
CHIP_00681,high_reliability_critical,0.705,1.0,0,1
CHIP_00682,high_reliability_critical,0.036,0.006,0,0
CHIP_00683,high_reliability_critical,0.006,0.994,1,1
CHIP_00684,high_reliability_critical,0.003,0.96,0,1
CHIP_00685,high_reliability_critical,0.006,0.002,0,0
CHIP_00686,high_reliability_critical,0.014,0.086,0,0
CHIP_00687,high_reliability_critical,0.014,1.0,1,1
CHIP_00688,high_reliability_critical,0.188,0.0,0,0
CHIP_00689,high_reliability_critical,0.002,0.0,0,0
CHIP_00690,high_reliability_critical,0.03,0.729,0,1
CHIP_00691,high_reliability_critical,0.007,0.002,0,0
CHIP_00692,high_reliability_critical,0.012,0.004,0,0
CHIP_00693,high_reliability_critical,0.005,0.0,0,0
CHIP_00694,high_reliability_critical,0.003,0.209,0,1
CHIP_00695,high_reliability_critical,0.004,0.285,0,1
CHIP_00696,high_reliability_critical,0.005,0.965,0,1
CHIP_00697,high_reliability_critical,0.009,0.975,1,1
CHIP_00698,high_reliability_critical,0.003,0.007,0,0
CHIP_00699,high_reliability_critical,0.007,0.001,0,0
CHIP_00700,high_reliability_critical,0.012,0.996,1,1
CHIP_00701,high_reliability_critical,0.744,0.0,0,0
CHIP_00702,high_reliability_critical,0.003,0.043,0,0
CHIP_00703,high_reliability_critical,0.004,0.008,0,0
CHIP_00704,high_reliability_critical,0.019,0.001,0,0
CHIP_00705,high_reliability_critical,0.005,0.0,0,0
CHIP_00706,high_reliability_critical,0.013,0.001,0,0
CHIP_00707,high_reliability_critical,0.003,0.966,0,1
CHIP_00708,high_reliability_critical,0.028,0.022,0,0
CHIP_00709,high_reliability_critical,0.041,0.004,0,0
CHIP_00710,high_reliability_critical,0.005,1.0,1,1
CHIP_00711,high_reliability_critical,0.013,0.0,0,0
CHIP_00712,high_reliability_critical,0.009,1.0,1,1
CHIP_00713,high_reliability_critical,0.003,0.0,0,0
CHIP_00714,high_reliability_critical,0.006,0.999,1,1
CHIP_00715,high_reliability_critical,0.006,0.996,1,1
CHIP_00716,high_reliability_critical,0.005,0.001,0,0
CHIP_00717,high_reliability_critical,0.008,0.0,0,0
CHIP_00718,high_reliability_critical,0.003,0.0,0,0
CHIP_00719,high_reliability_critical,0.003,0.05,0,0
CHIP_00720,high_reliability_critical,0.021,0.029,0,0
CHIP_00721,high_reliability_critical,0.02,0.022,0,0
CHIP_00722,high_reliability_critical,0.007,1.0,1,1
CHIP_00723,high_reliability_critical,0.008,0.002,0,0
CHIP_00724,high_reliability_critical,0.009,0.363,0,0
CHIP_00725,high_reliability_critical,0.012,0.033,0,0
CHIP_00726,high_reliability_critical,0.005,0.999,1,1
CHIP_00727,high_reliability_critical,0.015,0.032,0,0
CHIP_00728,high_reliability_critical,0.004,0.956,0,1
CHIP_00729,high_reliability_critical,0.004,0.202,0,0
CHIP_00730,high_reliability_critical,0.006,0.082,0,0
CHIP_00731,high_reliability_critical,0.008,0.999,1,1
CHIP_00732,high_reliability_critical,0.004,0.185,0,0
CHIP_00733,high_reliability_critical,0.005,0.974,1,1
CHIP_00734,high_reliability_critical,0.003,0.757,0,1
CHIP_00735,high_reliability_critical,0.003,0.999,1,1
CHIP_00736,high_reliability_critical,0.021,0.0,0,0
CHIP_00737,high_reliability_critical,0.033,0.275,0,0
CHIP_00738,high_reliability_critical,0.01,0.0,0,0
CHIP_00739,high_reliability_critical,0.014,0.011,0,0
CHIP_00740,high_reliability_critical,0.014,0.985,1,1
CHIP_00741,high_reliability_critical,0.014,0.067,0,0
CHIP_00742,high_reliability_critical,0.025,1.0,0,1
CHIP_00743,high_reliability_critical,0.005,0.172,0,0
CHIP_00744,high_reliability_critical,0.002,0.096,0,0
CHIP_00745,high_reliability_critical,0.026,0.001,0,0
CHIP_00746,high_reliability_critical,0.026,0.089,0,1
CHIP_00747,high_reliability_critical,0.02,0.963,0,1
CHIP_00748,high_reliability_critical,0.005,0.0,0,0
CHIP_00749,high_reliability_critical,0.005,0.0,0,0
CHIP_00750,high_reliability_critical,0.005,0.168,0,0
CHIP_00751,high_reliability_critical,0.012,0.999,1,1
CHIP_00752,high_reliability_critical,0.004,1.0,1,1
CHIP_00753,high_reliability_critical,0.649,0.0,0,0
CHIP_00754,high_reliability_critical,0.289,0.994,0,1
CHIP_00755,high_reliability_critical,0.015,0.055,0,0
CHIP_00756,high_reliability_critical,0.006,0.0,0,0
CHIP_00757,high_reliability_critical,0.023,0.0,0,0
CHIP_00758,high_reliability_critical,0.022,1.0,0,1
CHIP_00759,high_reliability_critical,0.008,0.0,0,0
CHIP_00760,high_reliability_critical,0.058,0.0,0,0
CHIP_00761,high_reliability_critical,0.862,1.0,0,0
CHIP_00762,high_reliability_critical,0.008,0.627,0,1
CHIP_00763,high_reliability_critical,0.014,0.176,0,0
CHIP_00764,high_reliability_critical,0.003,0.001,0,0
CHIP_00765,high_reliability_critical,0.003,0.992,1,1
CHIP_00766,high_reliability_critical,0.003,0.785,0,0
CHIP_00767,high_reliability_critical,0.006,0.956,0,1
CHIP_00768,high_reliability_critical,0.005,0.998,1,1
CHIP_00769,high_reliability_critical,0.048,0.997,0,1
CHIP_00770,high_reliability_critical,0.013,0.998,1,1
CHIP_00771,high_reliability_critical,0.018,0.005,0,0
CHIP_00772,high_reliability_critical,0.003,0.0,0,0
CHIP_00773,high_reliability_critical,0.013,0.003,0,0
CHIP_00774,high_reliability_critical,0.013,0.01,0,0
CHIP_00775,high_reliability_critical,0.404,0.0,0,0
CHIP_00776,high_reliability_critical,0.006,0.872,0,1
CHIP_00777,high_reliability_critical,0.014,0.003,0,0
CHIP_00778,high_reliability_critical,0.014,0.0,0,0
CHIP_00779,high_reliability_critical,0.004,0.84,0,1
CHIP_00780,high_reliability_critical,0.004,0.973,1,1
CHIP_00781,high_reliability_critical,0.007,0.008,0,0
CHIP_00782,high_reliability_critical,0.045,0.001,0,0
CHIP_00783,high_reliability_critical,0.018,0.021,0,1
CHIP_00784,high_reliability_critical,0.004,1.0,1,1
CHIP_00785,high_reliability_critical,0.007,0.001,0,0
CHIP_00786,high_reliability_critical,0.004,0.001,0,0
CHIP_00787,high_reliability_critical,0.004,0.22,0,0
CHIP_00788,high_reliability_critical,0.004,1.0,1,1
CHIP_00789,high_reliability_critical,0.007,0.951,0,1
CHIP_00790,high_reliability_critical,0.006,0.045,0,0
CHIP_00791,high_reliability_critical,0.004,0.0,0,0
CHIP_00792,high_reliability_critical,0.018,0.999,1,1
CHIP_00793,high_reliability_critical,0.01,0.005,0,0
CHIP_00794,high_reliability_critical,0.004,0.005,0,0
CHIP_00795,high_reliability_critical,0.006,0.0,0,0
CHIP_00796,high_reliability_critical,0.017,0.0,0,0
CHIP_00797,high_reliability_critical,0.01,0.003,0,0
CHIP_00798,high_reliability_critical,0.013,0.922,0,1
CHIP_00799,high_reliability_critical,0.007,0.162,0,0
CHIP_00800,high_reliability_critical,0.003,0.997,1,1
CHIP_00801,high_reliability_critical,0.008,0.983,1,1
CHIP_00802,high_reliability_critical,0.007,0.961,0,1
CHIP_00803,high_reliability_critical,0.004,0.001,0,0
CHIP_00804,high_reliability_critical,0.025,0.998,0,1
CHIP_00805,high_reliability_critical,0.03,0.0,0,0
CHIP_00806,high_reliability_critical,0.008,1.0,1,1
CHIP_00807,high_reliability_critical,0.014,0.0,0,0
CHIP_00808,high_reliability_critical,0.003,1.0,1,1
CHIP_00809,high_reliability_critical,0.004,0.001,0,0
CHIP_00810,high_reliability_critical,0.005,0.0,0,0
CHIP_00811,high_reliability_critical,0.013,0.999,1,1
CHIP_00812,high_reliability_critical,0.007,0.823,0,1
CHIP_00813,high_reliability_critical,0.003,0.0,0,0
CHIP_00814,high_reliability_critical,0.004,0.999,1,1
CHIP_00815,high_reliability_critical,0.005,0.97,1,1
CHIP_00816,high_reliability_critical,0.006,0.0,0,0
CHIP_00817,high_reliability_critical,0.004,0.001,0,0
CHIP_00818,high_reliability_critical,0.017,0.075,0,0
CHIP_00819,high_reliability_critical,0.013,0.001,0,0
CHIP_00820,high_reliability_critical,0.981,0.0,0,0
CHIP_00821,high_reliability_critical,0.021,0.879,0,1
CHIP_00822,high_reliability_critical,0.004,0.267,0,0
CHIP_00823,high_reliability_critical,0.017,0.981,1,1
CHIP_00824,high_reliability_critical,0.011,0.0,0,0
CHIP_00825,high_reliability_critical,0.003,0.818,0,1
CHIP_00826,high_reliability_critical,0.004,0.999,1,1
CHIP_00827,high_reliability_critical,0.013,0.003,0,0
CHIP_00828,high_reliability_critical,0.017,0.984,1,1
CHIP_00829,high_reliability_critical,0.019,0.002,0,0
CHIP_00830,high_reliability_critical,0.023,0.0,0,0
CHIP_00831,high_reliability_critical,0.061,0.988,0,1
