chip_id,application_scenario,compatibility_score,compatibility_level
CHIP_00558,high_reliability_critical,53.59,marginal
CHIP_00559,high_reliability_critical,68.84,marginal
CHIP_00560,high_reliability_critical,38.7,incompatible
CHIP_00561,high_reliability_critical,64.46,marginal
CHIP_00562,high_reliability_critical,70.96,compatible
CHIP_00563,high_reliability_critical,60.13,marginal
CHIP_00564,high_reliability_critical,25.21,incompatible
CHIP_00565,high_reliability_critical,78.52,compatible
CHIP_00566,high_reliability_critical,61.67,marginal
CHIP_00567,high_reliability_critical,52.43,marginal
CHIP_00568,high_reliability_critical,52.58,marginal
CHIP_00569,high_reliability_critical,47.99,incompatible
CHIP_00570,high_reliability_critical,58.01,marginal
CHIP_00571,high_reliability_critical,75.0,compatible
CHIP_00572,high_reliability_critical,41.92,incompatible
CHIP_00573,high_reliability_critical,90.43,compatible
CHIP_00574,high_reliability_critical,85.29,compatible
CHIP_00575,high_reliability_critical,84.06,compatible
CHIP_00576,high_reliability_critical,83.27,compatible
CHIP_00577,high_reliability_critical,66.88,marginal
CHIP_00578,high_reliability_critical,79.12,compatible
CHIP_00579,high_reliability_critical,60.89,marginal
CHIP_00580,high_reliability_critical,76.84,compatible
CHIP_00581,high_reliability_critical,27.74,incompatible
CHIP_00582,high_reliability_critical,84.21,compatible
CHIP_00583,high_reliability_critical,44.92,incompatible
CHIP_00584,high_reliability_critical,50.28,marginal
CHIP_00585,high_reliability_critical,26.17,incompatible
CHIP_00586,high_reliability_critical,96.92,compatible
CHIP_00587,high_reliability_critical,42.92,incompatible
CHIP_00588,high_reliability_critical,62.74,marginal
CHIP_00589,high_reliability_critical,81.05,compatible
CHIP_00590,high_reliability_critical,74.33,compatible
CHIP_00591,high_reliability_critical,44.24,incompatible
CHIP_00592,high_reliability_critical,69.76,marginal
CHIP_00593,high_reliability_critical,60.76,marginal
CHIP_00594,high_reliability_critical,66.4,marginal
CHIP_00595,high_reliability_critical,44.8,incompatible
CHIP_00596,high_reliability_critical,88.71,compatible
CHIP_00597,high_reliability_critical,70.43,compatible
CHIP_00598,high_reliability_critical,0.42,incompatible
CHIP_00599,high_reliability_critical,64.89,marginal
CHIP_00600,high_reliability_critical,60.5,marginal
CHIP_00601,high_reliability_critical,53.56,marginal
CHIP_00602,high_reliability_critical,70.72,compatible
CHIP_00603,high_reliability_critical,65.34,marginal
CHIP_00604,high_reliability_critical,67.22,marginal
CHIP_00605,high_reliability_critical,56.44,marginal
CHIP_00606,high_reliability_critical,78.61,compatible
CHIP_00607,high_reliability_critical,69.12,marginal
CHIP_00608,high_reliability_critical,44.27,incompatible
CHIP_00609,high_reliability_critical,73.37,compatible
CHIP_00610,high_reliability_critical,58.54,marginal
CHIP_00611,high_reliability_critical,76.2,compatible
CHIP_00612,high_reliability_critical,38.19,incompatible
CHIP_00613,high_reliability_critical,51.45,marginal
CHIP_00614,high_reliability_critical,42.18,incompatible
CHIP_00615,high_reliability_critical,75.91,compatible
CHIP_00616,high_reliability_critical,67.69,marginal
CHIP_00617,high_reliability_critical,81.67,compatible
CHIP_00618,high_reliability_critical,84.49,compatible
CHIP_00619,high_reliability_critical,69.73,marginal
CHIP_00620,high_reliability_critical,40.96,incompatible
CHIP_00621,high_reliability_critical,71.74,compatible
CHIP_00622,high_reliability_critical,68.28,marginal
CHIP_00623,high_reliability_critical,75.41,compatible
CHIP_00624,high_reliability_critical,82.67,compatible
CHIP_00625,high_reliability_critical,51.6,marginal
CHIP_00626,high_reliability_critical,54.08,marginal
CHIP_00627,high_reliability_critical,63.44,marginal
CHIP_00628,high_reliability_critical,78.4,compatible
CHIP_00629,high_reliability_critical,63.32,marginal
CHIP_00630,high_reliability_critical,33.49,incompatible
CHIP_00631,high_reliability_critical,71.46,compatible
CHIP_00632,high_reliability_critical,16.44,incompatible
CHIP_00633,high_reliability_critical,46.38,incompatible
CHIP_00634,high_reliability_critical,78.53,compatible
CHIP_00635,high_reliability_critical,69.22,marginal
CHIP_00636,high_reliability_critical,68.18,marginal
CHIP_00637,high_reliability_critical,43.15,incompatible
CHIP_00638,high_reliability_critical,72.81,compatible
CHIP_00639,high_reliability_critical,71.98,compatible
CHIP_00640,high_reliability_critical,62.12,marginal
CHIP_00641,high_reliability_critical,60.33,marginal
CHIP_00642,high_reliability_critical,84.51,compatible
CHIP_00643,high_reliability_critical,54.63,marginal
CHIP_00644,high_reliability_critical,57.68,marginal
CHIP_00645,high_reliability_critical,35.29,incompatible
CHIP_00646,high_reliability_critical,47.47,incompatible
CHIP_00647,high_reliability_critical,52.76,marginal
CHIP_00648,high_reliability_critical,61.16,marginal
CHIP_00649,high_reliability_critical,25.0,incompatible
CHIP_00650,high_reliability_critical,58.71,marginal
CHIP_00651,high_reliability_critical,74.29,compatible
CHIP_00652,high_reliability_critical,68.29,marginal
CHIP_00653,high_reliability_critical,80.15,compatible
CHIP_00654,high_reliability_critical,58.98,marginal
CHIP_00655,high_reliability_critical,77.27,compatible
CHIP_00656,high_reliability_critical,61.68,marginal
CHIP_00657,high_reliability_critical,88.06,compatible
CHIP_00658,high_reliability_critical,58.41,marginal
CHIP_00659,high_reliability_critical,63.18,marginal
CHIP_00660,high_reliability_critical,47.66,incompatible
CHIP_00661,high_reliability_critical,46.32,incompatible
CHIP_00662,high_reliability_critical,44.19,incompatible
CHIP_00663,high_reliability_critical,59.31,marginal
CHIP_00664,high_reliability_critical,65.27,marginal
CHIP_00665,high_reliability_critical,73.41,compatible
CHIP_00666,high_reliability_critical,67.13,marginal
CHIP_00667,high_reliability_critical,74.68,compatible
CHIP_00668,high_reliability_critical,53.55,marginal
CHIP_00669,high_reliability_critical,50.69,marginal
CHIP_00670,high_reliability_critical,61.74,marginal
CHIP_00671,high_reliability_critical,69.72,marginal
CHIP_00672,high_reliability_critical,84.81,compatible
CHIP_00673,high_reliability_critical,56.42,marginal
CHIP_00674,high_reliability_critical,31.68,incompatible
CHIP_00675,high_reliability_critical,51.55,marginal
CHIP_00676,high_reliability_critical,73.87,compatible
CHIP_00677,high_reliability_critical,82.17,compatible
CHIP_00678,high_reliability_critical,79.93,compatible
CHIP_00679,high_reliability_critical,53.46,marginal
CHIP_00680,high_reliability_critical,57.43,marginal
CHIP_00681,high_reliability_critical,80.35,compatible
CHIP_00682,high_reliability_critical,62.37,marginal
CHIP_00683,high_reliability_critical,79.43,compatible
CHIP_00684,high_reliability_critical,73.28,compatible
CHIP_00685,high_reliability_critical,60.52,marginal
CHIP_00686,high_reliability_critical,67.25,marginal
CHIP_00687,high_reliability_critical,88.76,compatible
CHIP_00688,high_reliability_critical,21.88,incompatible
CHIP_00689,high_reliability_critical,55.04,marginal
CHIP_00690,high_reliability_critical,73.22,compatible
CHIP_00691,high_reliability_critical,61.01,marginal
CHIP_00692,high_reliability_critical,65.96,marginal
CHIP_00693,high_reliability_critical,41.22,incompatible
CHIP_00694,high_reliability_critical,71.11,compatible
CHIP_00695,high_reliability_critical,70.03,compatible
CHIP_00696,high_reliability_critical,72.37,compatible
CHIP_00697,high_reliability_critical,82.57,compatible
CHIP_00698,high_reliability_critical,57.84,marginal
CHIP_00699,high_reliability_critical,52.86,marginal
CHIP_00700,high_reliability_critical,77.52,compatible
CHIP_00701,high_reliability_critical,20.18,incompatible
CHIP_00702,high_reliability_critical,67.18,marginal
CHIP_00703,high_reliability_critical,54.76,marginal
CHIP_00704,high_reliability_critical,45.64,incompatible
CHIP_00705,high_reliability_critical,33.96,incompatible
CHIP_00706,high_reliability_critical,49.2,incompatible
CHIP_00707,high_reliability_critical,71.54,compatible
CHIP_00708,high_reliability_critical,41.52,incompatible
CHIP_00709,high_reliability_critical,63.06,marginal
CHIP_00710,high_reliability_critical,92.87,compatible
CHIP_00711,high_reliability_critical,0.0,incompatible
CHIP_00712,high_reliability_critical,81.76,compatible
CHIP_00713,high_reliability_critical,53.54,marginal
CHIP_00714,high_reliability_critical,81.47,compatible
CHIP_00715,high_reliability_critical,78.06,compatible
CHIP_00716,high_reliability_critical,50.44,marginal
CHIP_00717,high_reliability_critical,43.83,incompatible
CHIP_00718,high_reliability_critical,51.6,marginal
CHIP_00719,high_reliability_critical,65.0,marginal
CHIP_00720,high_reliability_critical,61.75,marginal
CHIP_00721,high_reliability_critical,57.3,marginal
CHIP_00722,high_reliability_critical,84.62,compatible
CHIP_00723,high_reliability_critical,64.65,marginal
CHIP_00724,high_reliability_critical,74.03,compatible
CHIP_00725,high_reliability_critical,66.87,marginal
CHIP_00726,high_reliability_critical,77.91,compatible
CHIP_00727,high_reliability_critical,67.26,marginal
CHIP_00728,high_reliability_critical,74.62,compatible
CHIP_00729,high_reliability_critical,68.81,marginal
CHIP_00730,high_reliability_critical,65.79,marginal
CHIP_00731,high_reliability_critical,76.63,compatible
CHIP_00732,high_reliability_critical,68.92,marginal
CHIP_00733,high_reliability_critical,78.48,compatible
CHIP_00734,high_reliability_critical,73.03,compatible
CHIP_00735,high_reliability_critical,80.34,compatible
CHIP_00736,high_reliability_critical,55.62,marginal
CHIP_00737,high_reliability_critical,68.85,marginal
CHIP_00738,high_reliability_critical,4.12,incompatible
CHIP_00739,high_reliability_critical,49.51,incompatible
CHIP_00740,high_reliability_critical,76.74,compatible
CHIP_00741,high_reliability_critical,64.35,marginal
CHIP_00742,high_reliability_critical,86.34,compatible
CHIP_00743,high_reliability_critical,64.32,marginal
CHIP_00744,high_reliability_critical,68.97,marginal
CHIP_00745,high_reliability_critical,64.73,marginal
CHIP_00746,high_reliability_critical,70.33,compatible
CHIP_00747,high_reliability_critical,74.56,compatible
CHIP_00748,high_reliability_critical,57.37,marginal
CHIP_00749,high_reliability_critical,48.83,incompatible
CHIP_00750,high_reliability_critical,69.27,marginal
CHIP_00751,high_reliability_critical,85.23,compatible
CHIP_00752,high_reliability_critical,82.12,compatible
CHIP_00753,high_reliability_critical,23.36,incompatible
CHIP_00754,high_reliability_critical,75.56,compatible
CHIP_00755,high_reliability_critical,65.87,marginal
CHIP_00756,high_reliability_critical,58.2,marginal
CHIP_00757,high_reliability_critical,53.83,marginal
CHIP_00758,high_reliability_critical,81.4,compatible
CHIP_00759,high_reliability_critical,43.59,incompatible
CHIP_00760,high_reliability_critical,23.13,incompatible
CHIP_00761,high_reliability_critical,85.27,compatible
CHIP_00762,high_reliability_critical,70.53,compatible
CHIP_00763,high_reliability_critical,71.07,compatible
CHIP_00764,high_reliability_critical,39.37,incompatible
CHIP_00765,high_reliability_critical,74.57,compatible
CHIP_00766,high_reliability_critical,69.29,marginal
CHIP_00767,high_reliability_critical,74.5,compatible
CHIP_00768,high_reliability_critical,82.01,compatible
CHIP_00769,high_reliability_critical,79.25,compatible
CHIP_00770,high_reliability_critical,82.55,compatible
CHIP_00771,high_reliability_critical,63.35,marginal
CHIP_00772,high_reliability_critical,51.54,marginal
CHIP_00773,high_reliability_critical,62.29,marginal
CHIP_00774,high_reliability_critical,62.67,marginal
CHIP_00775,high_reliability_critical,54.42,marginal
CHIP_00776,high_reliability_critical,76.98,compatible
CHIP_00777,high_reliability_critical,56.33,marginal
CHIP_00778,high_reliability_critical,35.61,incompatible
CHIP_00779,high_reliability_critical,70.64,compatible
CHIP_00780,high_reliability_critical,74.55,compatible
CHIP_00781,high_reliability_critical,50.2,marginal
CHIP_00782,high_reliability_critical,56.28,marginal
CHIP_00783,high_reliability_critical,72.2,compatible
CHIP_00784,high_reliability_critical,98.53,compatible
CHIP_00785,high_reliability_critical,60.06,marginal
CHIP_00786,high_reliability_critical,46.67,incompatible
CHIP_00787,high_reliability_critical,67.54,marginal
CHIP_00788,high_reliability_critical,83.4,compatible
CHIP_00789,high_reliability_critical,70.24,compatible
CHIP_00790,high_reliability_critical,54.87,marginal
CHIP_00791,high_reliability_critical,58.7,marginal
CHIP_00792,high_reliability_critical,81.65,compatible
CHIP_00793,high_reliability_critical,64.89,marginal
CHIP_00794,high_reliability_critical,60.24,marginal
CHIP_00795,high_reliability_critical,27.01,incompatible
CHIP_00796,high_reliability_critical,40.02,incompatible
CHIP_00797,high_reliability_critical,60.03,marginal
CHIP_00798,high_reliability_critical,74.08,compatible
CHIP_00799,high_reliability_critical,66.43,marginal
CHIP_00800,high_reliability_critical,83.34,compatible
CHIP_00801,high_reliability_critical,80.75,compatible
CHIP_00802,high_reliability_critical,73.46,compatible
CHIP_00803,high_reliability_critical,62.27,marginal
CHIP_00804,high_reliability_critical,76.03,compatible
CHIP_00805,high_reliability_critical,54.49,marginal
CHIP_00806,high_reliability_critical,83.8,compatible
CHIP_00807,high_reliability_critical,32.47,incompatible
CHIP_00808,high_reliability_critical,87.27,compatible
CHIP_00809,high_reliability_critical,60.97,marginal
CHIP_00810,high_reliability_critical,37.92,incompatible
CHIP_00811,high_reliability_critical,85.7,compatible
CHIP_00812,high_reliability_critical,71.79,compatible
CHIP_00813,high_reliability_critical,44.03,incompatible
CHIP_00814,high_reliability_critical,84.27,compatible
CHIP_00815,high_reliability_critical,74.5,compatible
CHIP_00816,high_reliability_critical,61.29,marginal
CHIP_00817,high_reliability_critical,61.32,marginal
CHIP_00818,high_reliability_critical,64.07,marginal
CHIP_00819,high_reliability_critical,54.36,marginal
CHIP_00820,high_reliability_critical,23.99,incompatible
CHIP_00821,high_reliability_critical,71.87,compatible
CHIP_00822,high_reliability_critical,69.2,marginal
CHIP_00823,high_reliability_critical,77.15,compatible
CHIP_00824,high_reliability_critical,52.81,marginal
CHIP_00825,high_reliability_critical,72.55,compatible
CHIP_00826,high_reliability_critical,81.47,compatible
CHIP_00827,high_reliability_critical,59.73,marginal
CHIP_00828,high_reliability_critical,73.41,compatible
CHIP_00829,high_reliability_critical,63.58,marginal
CHIP_00830,high_reliability_critical,9.65,incompatible
CHIP_00831,high_reliability_critical,76.15,compatible
CHIP_00832,high_reliability_critical,80.64,compatible
CHIP_00833,high_reliability_critical,58.7,marginal
CHIP_00834,high_reliability_critical,71.11,compatible
CHIP_00835,high_reliability_critical,65.25,marginal
CHIP_00836,high_reliability_critical,77.12,compatible
CHIP_00837,high_reliability_critical,67.97,marginal
CHIP_00838,high_reliability_critical,86.64,compatible
CHIP_00839,high_reliability_critical,90.85,compatible
CHIP_00840,high_reliability_critical,22.2,incompatible
CHIP_00841,high_reliability_critical,32.91,incompatible
CHIP_00842,high_reliability_critical,93.95,compatible
CHIP_00843,high_reliability_critical,53.35,marginal
CHIP_00844,high_reliability_critical,53.35,marginal
CHIP_00845,high_reliability_critical,56.41,marginal
CHIP_00846,high_reliability_critical,79.94,compatible
