chip_id,production_date,storage_start,storage_end,deployment_start,deployment_end,storage_days,deployment_days,total_lifetime_days,production_cost_yuan,testing_cost_yuan,storage_cost_yuan,deployment_cost_yuan,repair_cost_yuan,recycling_value_yuan,storage_condition,deployment_condition,final_status,total_cost_yuan,revenue_generated_yuan,roi_percent
CHIP_00568,2024-12-27,2024-12-27,2025-04-26,2025-04-26,2025-10-25,120,182,302,1011.8091784592007,328.8225759571876,30.467925831004457,272.4529204151306,297.35389492510933,237.16047586646135,excellent,poor,failed_rejected,1940.906495587633,562.5582222009672,-71.01569686742452
CHIP_00569,2024-11-03,2024-11-03,2025-05-15,2025-05-15,2026-10-14,193,517,710,1381.5845495043804,318.1054275123535,72.98706451854878,831.5770590030384,0.31457141714041903,67.4562101981313,good,good,still_running,2604.5686719554615,2319.5577630816792,-10.942729671235789
CHIP_00570,2024-11-05,2024-11-05,2025-07-10,2025-07-10,2026-01-08,247,182,429,647.7460822644183,305.0650861761017,38.86605670847381,486.5607401513519,596.683756185988,156.8629880618659,excellent,excellent,still_running,2074.921721486334,4880.575184851055,135.2173161190361
CHIP_00571,2024-04-04,2024-04-04,2025-01-12,2025-01-12,2025-08-03,283,203,486,676.8040927508764,444.4031969168987,91.06967207196466,349.3591258929624,727.2067622753567,103.10395304352497,poor,fair,repaired_and_running,2288.8428499080587,1461.9713614323969,-36.12618002624674
CHIP_00572,2024-06-12,2024-06-12,2025-06-03,2025-06-03,2026-12-09,356,554,910,1114.2684629425746,446.517177128041,77.94925658635282,698.9687224643903,468.44208692150545,234.870616640202,excellent,good,repaired_and_running,2806.1457060428643,1809.9279276137324,-35.501284779469486
CHIP_00573,2024-05-10,2024-05-10,2025-02-11,2025-02-11,2025-10-09,277,240,517,1432.7940467660324,274.55357831264087,70.18799975711157,419.2523321649116,825.0373646959281,477.191266881195,excellent,excellent,end_of_life,3021.825321696624,1180.2355930733188,-60.94295773487438
CHIP_00574,2024-10-17,2024-10-17,2025-06-30,2025-06-30,2026-02-13,256,228,484,1916.866732065365,494.14279169947685,34.231173170786434,244.07518459761758,14.217167297712718,216.07436105733208,good,good,still_running,2703.5330488309587,2822.1919723525943,4.389031736562098
CHIP_00575,2024-10-29,2024-10-29,2024-12-09,2024-12-09,2026-10-16,41,676,717,1636.330577489056,264.4556998017282,19.315442830575194,428.5589259366369,749.1440586378932,165.86987629082753,fair,poor,failed_rejected,3097.8047046958895,3111.230049815675,0.43338255311686996
CHIP_00576,2024-07-26,2024-07-26,2024-12-07,2024-12-07,2026-01-08,134,397,531,568.5625012554486,283.87278578307405,15.609709380650573,594.0685809775848,65.83906439005305,460.9184832004474,good,excellent,end_of_life,1527.952641786811,2732.357534991199,78.82475282715167
CHIP_00577,2024-09-06,2024-09-06,2025-05-21,2025-05-21,2026-05-10,257,354,611,920.9297002269893,419.4584000240391,32.57470829363512,354.472082701494,992.9297514678107,173.0888342799438,excellent,excellent,still_running,2720.364642713968,854.147895737819,-68.60171308190215
CHIP_00578,2024-10-21,2024-10-21,2025-08-20,2025-08-20,2027-03-07,303,564,867,1393.5259670951473,412.54234960543033,69.05248260148983,953.7433616684099,929.2822600111754,267.51643644715375,excellent,fair,end_of_life,3758.1464209816527,3677.623222644548,-2.142630683241749
CHIP_00579,2024-01-19,2024-01-19,2025-01-13,2025-01-13,2025-12-26,360,347,707,1889.061558088812,356.5021222243452,110.1232264026477,220.10834804274742,901.6212776153175,241.5883310232685,poor,poor,failed_rejected,3477.41653237387,750.5452372375528,-78.4165851214496
CHIP_00580,2024-07-15,2024-07-15,2024-12-21,2024-12-21,2026-10-25,159,673,832,1231.2333509547332,315.64606149308156,47.64457169628703,707.7687982263826,980.2624006963215,75.24322382018345,excellent,fair,repaired_and_running,3282.555183066806,1123.8597291383737,-65.76265541746717
CHIP_00581,2024-12-18,2024-12-18,2025-10-08,2025-10-08,2026-10-02,294,359,653,882.1083291652228,119.59603654084611,58.69120091600944,854.1596519048265,978.5824156990158,269.2368942879739,good,good,end_of_life,2893.1376342259205,2271.9193989042233,-21.472128666561296
CHIP_00582,2024-12-28,2024-12-28,2025-08-07,2025-08-07,2026-08-05,222,363,585,961.169622390528,193.2201432361237,73.6284839598807,493.6542285221192,339.6268924147245,468.1310326461781,good,fair,repaired_and_running,2061.299370523376,1960.213729007002,-4.903976732438816
CHIP_00583,2024-03-18,2024-03-18,2024-12-09,2024-12-09,2026-08-23,266,622,888,640.2277770774606,251.38587839592063,36.59121029256613,327.0296534409334,373.58765407284943,184.67217091112013,excellent,fair,failed_rejected,1628.8221732797301,1993.3138466544033,22.37762226927127
CHIP_00584,2024-04-10,2024-04-10,2025-02-03,2025-02-03,2025-09-06,299,215,514,1009.8299290427442,107.97138556171416,139.336448471925,222.05623606330587,777.1612203720698,93.38170176162204,good,excellent,still_running,2256.355219511759,1532.1826007451211,-32.09479662175435
CHIP_00585,2024-10-30,2024-10-30,2025-04-28,2025-04-28,2026-03-15,180,321,501,1633.4354853757493,136.5579739948508,74.46603093650239,653.9451232011347,833.8611516902496,179.22492861993354,good,fair,end_of_life,3332.265765198487,3315.510369570684,-0.5028229081483516
CHIP_00586,2024-02-28,2024-02-28,2025-02-20,2025-02-20,2026-10-17,358,604,962,1974.7672007276224,208.35902743644357,175.06398485228618,477.9802228232346,658.3432336654677,180.3188089742283,excellent,good,failed_rejected,3494.5136695050546,3041.877252850559,-12.952772816556319
CHIP_00587,2024-08-30,2024-08-30,2025-01-24,2025-01-24,2026-08-19,147,572,719,1887.7944820394337,169.18092386383714,24.380503749365197,512.8723515449631,455.42066385930855,403.7646060137461,fair,good,failed_rejected,3049.6489250569075,4142.920099848716,35.849083014413125
CHIP_00588,2024-05-17,2024-05-17,2025-01-14,2025-01-14,2026-11-30,242,685,927,976.7389005416478,151.03379268241298,55.94740309809172,939.450886192032,686.683991580152,352.95550699190903,poor,fair,still_running,2809.8549740943363,800.2612399262114,-71.51948241797963
CHIP_00589,2024-05-23,2024-05-23,2025-05-14,2025-05-14,2026-11-13,356,548,904,938.518547459038,399.16964005563307,58.26028331852868,405.67217277479756,682.8895617819915,167.2290913247275,good,good,repaired_and_running,2484.510205389989,3730.3002981073196,50.14228116329195
CHIP_00590,2024-03-02,2024-03-02,2024-05-09,2024-05-09,2025-07-07,68,424,492,1227.3761688064837,252.4558709666057,15.924329651385841,451.5399619859893,805.5531578683153,277.4736055968094,fair,good,repaired_and_running,2752.84948927878,3260.8257823084546,18.45274487428514
CHIP_00591,2024-04-11,2024-04-11,2024-09-07,2024-09-07,2026-08-24,149,716,865,979.5559837027092,297.10612164142907,32.695929085048995,783.5616886407701,562.1657836602507,120.05075568327699,excellent,fair,end_of_life,2655.085506730208,3475.1522225307017,30.886640513902787
CHIP_00592,2024-06-29,2024-06-29,2025-06-10,2025-06-10,2026-08-16,346,432,778,1212.8831624170016,281.2769859755234,59.254835619045075,654.5921961532097,743.3860017278298,494.37006931303017,excellent,fair,repaired_and_running,2951.39318189261,3536.8893438425275,19.83795874917833
CHIP_00593,2024-07-13,2024-07-13,2025-05-07,2025-05-07,2026-09-30,298,511,809,836.5282197674247,119.7140385483666,76.82044120049976,565.5492123021477,464.3951309741386,210.1973424954374,good,good,end_of_life,2063.0070427925775,2888.9194838167605,40.034397551362275
CHIP_00594,2024-04-19,2024-04-19,2025-04-01,2025-04-01,2026-01-29,347,303,650,612.764997314779,428.35878977649793,114.48419507660124,348.5147276121837,596.2832152033602,144.97667139055196,good,fair,repaired_and_running,2100.405924983422,761.4857820476032,-63.74578013754111
CHIP_00595,2024-11-25,2024-11-25,2025-04-07,2025-04-07,2027-01-05,133,638,771,633.4017495180622,333.2800316843641,65.81061754488161,889.0608394829653,890.1903031018928,190.75402974062786,fair,fair,repaired_and_running,2811.743541332166,2180.20811407256,-22.46063405058603
CHIP_00596,2024-08-18,2024-08-18,2025-04-13,2025-04-13,2026-12-11,238,607,845,680.1867384835778,151.35417265854207,81.5232118481432,351.46393396190695,223.9295366464177,245.8067187350789,fair,fair,still_running,1488.457593598588,2698.8564129383444,81.31899924763196
CHIP_00597,2024-08-24,2024-08-24,2025-06-24,2025-06-24,2027-04-19,304,664,968,1448.9090920148342,344.7433639180622,127.59876710399158,843.2616014447347,371.08812756008535,127.44511472770405,fair,poor,still_running,3135.600952041708,4938.60936598408,57.50120763193306
CHIP_00598,2024-03-17,2024-03-17,2024-11-17,2024-11-17,2026-09-03,245,655,900,1608.8002785113752,131.0938449472483,45.03679831208765,617.3837969579823,752.2123931844213,241.51976691185,good,poor,failed_rejected,3154.527111913115,2244.2471758403904,-28.856304091825358
CHIP_00599,2024-08-23,2024-08-23,2025-05-30,2025-05-30,2027-02-25,280,636,916,935.1193892676623,490.9590504237593,87.5484877822219,837.8847802054435,828.2714362166038,104.3981517128412,poor,fair,end_of_life,3179.783143895691,1660.4685019237224,-47.7804483267557
CHIP_00600,2024-06-14,2024-06-14,2025-06-03,2025-06-03,2027-02-12,354,619,973,1968.8098410895404,255.22677271151957,127.11024956882757,845.7884469694367,565.487747459673,106.71650297134673,fair,fair,end_of_life,3762.423057798997,2517.264953672072,-33.094579875750014
CHIP_00601,2024-01-16,2024-01-16,2024-12-10,2024-12-10,2025-11-11,329,336,665,623.9183840115059,386.52644929193707,71.70532572247997,285.81076487010773,220.8307440157249,153.85873312269354,fair,excellent,repaired_and_running,1588.7916679117554,2090.5855668040276,31.583366719930634
CHIP_00602,2024-01-23,2024-01-23,2024-05-12,2024-05-12,2025-03-25,110,317,427,984.7482308452161,412.31488941531137,44.89599865387662,869.4746676062628,502.39093760474276,86.69127165172443,good,fair,failed_rejected,2813.82472412541,3491.4949978079044,24.0835993753352
CHIP_00603,2024-08-01,2024-08-01,2024-12-17,2024-12-17,2026-07-27,138,587,725,1720.2085700982063,235.8780647938032,39.817414609364775,886.5677629544199,111.8019519755683,402.7030971870074,fair,fair,failed_rejected,2994.2737644313625,2741.7268727758274,-8.43432870619617
CHIP_00604,2024-10-02,2024-10-02,2025-04-29,2025-04-29,2026-11-12,209,562,771,572.7240676695816,104.08156196535181,23.05769125680837,919.5288229625986,381.18875055543765,182.08152322660433,poor,poor,failed_rejected,2000.580894409778,1868.9369091637425,-6.580288036034346
CHIP_00605,2024-06-26,2024-06-26,2025-06-11,2025-06-11,2026-05-20,350,343,693,873.2104467078011,485.5115144750015,128.25692399812317,543.6650099637457,557.407710023347,278.84285455550406,good,good,end_of_life,2588.0516051680183,4077.7847733594253,57.5619576215789
CHIP_00606,2024-05-16,2024-05-16,2024-06-28,2024-06-28,2025-09-21,43,450,493,959.9982484146882,399.4509606325729,20.458067085705157,946.7988233483597,835.0740396114478,326.80230264332295,poor,poor,still_running,3161.780139092774,4213.382528294522,33.25982019431274
CHIP_00607,2024-05-11,2024-05-11,2025-03-23,2025-03-23,2025-11-29,316,251,567,1478.0244426764177,465.2437856337922,96.3228707480228,792.6954559540793,635.9293625873107,469.44987892237515,good,good,still_running,3468.2159175996226,3010.5102681203184,-13.197149784033217
CHIP_00608,2024-02-02,2024-02-02,2024-07-09,2024-07-09,2025-02-05,158,211,369,608.8160954512085,339.07654993192574,37.01085381969839,954.0448299406698,762.9903632519821,101.88433331957232,good,poor,end_of_life,2701.938692395485,3720.5344805855175,37.69870097559342
CHIP_00609,2024-03-11,2024-03-11,2024-08-12,2024-08-12,2025-04-04,154,235,389,1742.6737910513677,466.9908897224427,30.77677980037531,776.2270482093935,216.0885926659556,360.82378558056604,good,excellent,failed_rejected,3232.757101449535,1154.868093854793,-64.27606350823692
CHIP_00610,2024-06-29,2024-06-29,2025-02-03,2025-02-03,2026-05-02,219,453,672,1287.5092589814403,236.9770245501656,76.68522337180391,508.5744102107383,64.43646409049752,78.97842838988441,fair,excellent,still_running,2174.1823812046455,1894.7474625513335,-12.852413903680244
CHIP_00611,2024-03-20,2024-03-20,2025-01-25,2025-01-25,2025-09-02,311,220,531,1379.5120454479656,161.67935562071415,89.11549873714927,503.2570414828741,153.45363019069504,352.01223153396967,excellent,fair,repaired_and_running,2287.017571479398,1823.1131354501154,-20.28425324818112
CHIP_00612,2024-12-03,2024-12-03,2025-04-25,2025-04-25,2026-05-22,143,392,535,912.4510100898411,337.0951772119065,38.8698892681656,271.36808014060045,143.39933678093064,266.28488617227845,good,fair,failed_rejected,1703.1834934914446,4512.9988483232555,164.9743181265704
CHIP_00613,2024-10-08,2024-10-08,2024-11-13,2024-11-13,2025-08-20,36,280,316,515.5153305733919,171.1144227527341,6.893768556285941,430.5535299653419,440.6128721350532,275.2065500402515,excellent,poor,end_of_life,1564.6899239828072,4282.961235703042,173.7258782111326
CHIP_00614,2024-06-20,2024-06-20,2025-04-23,2025-04-23,2027-02-27,307,675,982,909.295267104414,360.5862870835644,62.65966242272106,528.206099486619,640.4995260863562,62.97750006859122,good,excellent,repaired_and_running,2501.2468421836747,4893.152126473692,95.62851790356692
CHIP_00615,2024-05-25,2024-05-25,2024-08-22,2024-08-22,2026-04-27,89,613,702,1210.334002895917,410.0053242917633,43.99065803226064,550.4558705939229,174.73547878111228,252.26117853678298,excellent,excellent,failed_rejected,2389.521334594976,783.0722762251253,-67.2289062713953
CHIP_00616,2024-10-01,2024-10-01,2025-07-19,2025-07-19,2026-10-29,291,467,758,1818.090808350631,232.3985748066715,86.3496209431268,346.722369142406,651.7164840047673,225.98590955024395,excellent,excellent,repaired_and_running,3135.2778572476027,2504.8848375190673,-20.106448245768707
CHIP_00617,2024-09-20,2024-09-20,2025-08-14,2025-08-14,2026-07-15,328,335,663,1455.913070661511,447.04549782110655,131.25433979452635,903.4506668503949,815.7402559837138,319.4394865664098,fair,good,repaired_and_running,3753.4038311112527,3451.98803364504,-8.030465439605356
CHIP_00618,2024-04-17,2024-04-17,2025-02-06,2025-02-06,2025-10-16,295,252,547,1823.7910650682234,163.3774509185019,103.98503843149003,271.09425663423883,678.9393536712878,331.3774832207626,good,excellent,end_of_life,3041.1871647237417,4404.521362762449,44.82901328312528
CHIP_00619,2024-09-24,2024-09-24,2025-09-16,2025-09-16,2026-09-05,357,354,711,761.2423560025,154.04352591911112,129.68549799647093,254.97248422436857,490.9965800472236,447.7724977960346,fair,good,still_running,1790.940444189674,2683.6346532594716,49.84499691019623
CHIP_00620,2024-03-07,2024-03-07,2025-01-06,2025-01-06,2026-04-01,305,450,755,1630.6253680769114,399.14893993158734,61.227660664633476,753.7298904707234,802.4066311626943,53.681338235522475,excellent,poor,repaired_and_running,3647.1384903065496,773.6254355336891,-78.78815302490297
CHIP_00621,2024-02-03,2024-02-03,2024-06-26,2024-06-26,2025-07-05,144,374,518,782.1521117869879,188.16748756736604,70.21581038548692,947.0003414906312,750.592507243281,446.39444484618014,fair,good,end_of_life,2738.128258473753,2228.6936946956303,-18.605211870611353
CHIP_00622,2024-05-24,2024-05-24,2025-02-07,2025-02-07,2027-02-04,259,727,986,1771.65141762041,401.86119947745414,100.79213003647718,278.4704875431486,786.7494765500262,87.07093214572271,fair,fair,still_running,3339.5247112275165,550.1221908141777,-83.526931573087
CHIP_00623,2024-12-23,2024-12-23,2025-12-18,2025-12-18,2027-07-03,360,562,922,1222.8006130369208,222.88257424280707,153.40891315363473,602.475599731285,528.8565193235589,476.8852675326557,poor,poor,still_running,2730.4242194882067,4455.709040381844,63.18742738141351
CHIP_00624,2024-09-14,2024-09-14,2025-02-19,2025-02-19,2026-09-27,158,585,743,593.5316663911229,479.2272032532297,58.12001687137847,813.8699308057501,779.601433224028,429.19018542745334,excellent,fair,failed_rejected,2724.3502505455094,2444.7882072159223,-10.26160433202776
CHIP_00625,2024-09-01,2024-09-01,2024-12-06,2024-12-06,2026-05-18,96,528,624,1338.7842337696268,283.0277955637978,19.095715729843988,792.9678957372034,474.837832926286,157.98497669791573,good,excellent,repaired_and_running,2908.713473726758,2784.2903808515657,-4.277598807825387
CHIP_00626,2024-11-16,2024-11-16,2025-06-19,2025-06-19,2026-01-25,215,220,435,1761.533973935832,200.94949484771973,29.31897501959058,907.4481909050679,587.0817217139706,185.09199901108522,excellent,fair,repaired_and_running,3486.332356422181,4784.559588862228,37.23762107902822
CHIP_00627,2024-06-16,2024-06-16,2024-10-03,2024-10-03,2025-04-29,109,208,317,1503.2816719724697,166.0219311536776,11.503795230258996,255.0370635377311,649.8194194874363,412.0838294781386,fair,excellent,end_of_life,2585.6638813815734,4937.762048866951,90.96689575245964
CHIP_00628,2024-03-21,2024-03-21,2025-02-06,2025-02-06,2026-04-25,322,443,765,740.4999442333678,214.61971709085415,127.83799594100688,255.07429218916434,748.4404927850179,374.42577614785483,good,fair,repaired_and_running,2086.472442239411,3119.8803152833,49.528949058859
CHIP_00629,2024-01-22,2024-01-22,2024-12-09,2024-12-09,2025-11-14,322,340,662,1109.6918579698408,284.3305201610749,132.19674857253116,679.0758327104452,728.8750539379503,396.8630174738439,excellent,good,still_running,2934.170013351842,4113.833643778527,40.20433802604026
CHIP_00630,2024-01-04,2024-01-04,2024-04-28,2024-04-28,2026-01-25,115,637,752,981.0517217166839,244.79919822707834,22.74533041787577,688.9321304645055,457.26460419676175,54.63565330007902,fair,good,failed_rejected,2394.792985022905,4249.924698119925,77.46522245133752
CHIP_00631,2024-03-06,2024-03-06,2025-01-09,2025-01-09,2025-11-20,309,315,624,1047.1669760800023,346.4872741538543,46.02656793120586,493.9297546580339,531.7429950896608,395.88842287261417,good,excellent,failed_rejected,2465.353567912757,2336.853945097627,-5.212218826848517
