head,relation,tail
CHIP_00615,OF_MODEL,MODEL::MODEL_B
CHIP_00615,EXHIBITS,FM::thermal_accumulation
CHIP_00615,UNDERGOES_TEST,TS::Appearance
CHIP_00615,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00615,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00615,UNDERGOES_TEST,TS::Functional
CHIP_00615,UNDERGOES_TEST,TS::Aging
CHIP_00616,OF_MODEL,MODEL::MODEL_B
CHIP_00616,EXHIBITS,FM::normal
CHIP_00616,UNDERGOES_TEST,TS::Appearance
CHIP_00616,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00616,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00616,UNDERGOES_TEST,TS::Functional
CHIP_00616,UNDERGOES_TEST,TS::Aging
CHIP_00617,OF_MODEL,MODEL::MODEL_C
CHIP_00617,EXHIBITS,FM::normal
CHIP_00617,UNDERGOES_TEST,TS::Appearance
CHIP_00617,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00617,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00617,UNDERGOES_TEST,TS::Functional
CHIP_00617,UNDERGOES_TEST,TS::Aging
CHIP_00618,OF_MODEL,MODEL::MODEL_B
CHIP_00618,EXHIBITS,FM::normal
CHIP_00618,UNDERGOES_TEST,TS::Appearance
CHIP_00618,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00618,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00618,UNDERGOES_TEST,TS::Functional
CHIP_00618,UNDERGOES_TEST,TS::Aging
CHIP_00619,OF_MODEL,MODEL::MODEL_C
CHIP_00619,EXHIBITS,FM::normal
CHIP_00619,UNDERGOES_TEST,TS::Appearance
CHIP_00619,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00619,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00619,UNDERGOES_TEST,TS::Functional
CHIP_00619,UNDERGOES_TEST,TS::Aging
CHIP_00620,OF_MODEL,MODEL::MODEL_B
CHIP_00620,EXHIBITS,FM::normal
CHIP_00620,UNDERGOES_TEST,TS::Appearance
CHIP_00620,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00620,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00620,UNDERGOES_TEST,TS::Functional
CHIP_00620,UNDERGOES_TEST,TS::Aging
CHIP_00621,OF_MODEL,MODEL::MODEL_C
CHIP_00621,EXHIBITS,FM::normal
CHIP_00621,UNDERGOES_TEST,TS::Appearance
CHIP_00621,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00621,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00621,UNDERGOES_TEST,TS::Functional
CHIP_00621,UNDERGOES_TEST,TS::Aging
CHIP_00622,OF_MODEL,MODEL::MODEL_C
CHIP_00622,EXHIBITS,FM::normal
CHIP_00622,UNDERGOES_TEST,TS::Appearance
CHIP_00622,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00622,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00622,UNDERGOES_TEST,TS::Functional
CHIP_00622,UNDERGOES_TEST,TS::Aging
CHIP_00623,OF_MODEL,MODEL::MODEL_B
CHIP_00623,EXHIBITS,FM::noise_margin_insufficient
CHIP_00623,UNDERGOES_TEST,TS::Appearance
CHIP_00623,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00623,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00623,UNDERGOES_TEST,TS::Functional
CHIP_00623,UNDERGOES_TEST,TS::Aging
CHIP_00624,OF_MODEL,MODEL::MODEL_A
CHIP_00624,EXHIBITS,FM::normal
CHIP_00624,UNDERGOES_TEST,TS::Appearance
CHIP_00624,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00624,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00624,UNDERGOES_TEST,TS::Functional
CHIP_00624,UNDERGOES_TEST,TS::Aging
CHIP_00625,OF_MODEL,MODEL::MODEL_B
CHIP_00625,EXHIBITS,FM::normal
CHIP_00625,UNDERGOES_TEST,TS::Appearance
CHIP_00625,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00625,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00625,UNDERGOES_TEST,TS::Functional
CHIP_00625,UNDERGOES_TEST,TS::Aging
CHIP_00626,OF_MODEL,MODEL::MODEL_C
CHIP_00626,EXHIBITS,FM::normal
CHIP_00626,UNDERGOES_TEST,TS::Appearance
CHIP_00626,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00626,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00626,UNDERGOES_TEST,TS::Functional
CHIP_00626,UNDERGOES_TEST,TS::Aging
CHIP_00627,OF_MODEL,MODEL::MODEL_A
CHIP_00627,EXHIBITS,FM::normal
CHIP_00627,UNDERGOES_TEST,TS::Appearance
CHIP_00627,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00627,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00627,UNDERGOES_TEST,TS::Functional
CHIP_00627,UNDERGOES_TEST,TS::Aging
CHIP_00628,OF_MODEL,MODEL::MODEL_B
CHIP_00628,EXHIBITS,FM::normal
CHIP_00628,UNDERGOES_TEST,TS::Appearance
CHIP_00628,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00628,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00628,UNDERGOES_TEST,TS::Functional
CHIP_00628,UNDERGOES_TEST,TS::Aging
CHIP_00629,OF_MODEL,MODEL::MODEL_B
CHIP_00629,EXHIBITS,FM::normal
CHIP_00629,UNDERGOES_TEST,TS::Appearance
CHIP_00629,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00629,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00629,UNDERGOES_TEST,TS::Functional
CHIP_00629,UNDERGOES_TEST,TS::Aging
CHIP_00630,OF_MODEL,MODEL::MODEL_B
CHIP_00630,EXHIBITS,FM::normal
CHIP_00630,UNDERGOES_TEST,TS::Appearance
CHIP_00630,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00630,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00630,UNDERGOES_TEST,TS::Functional
CHIP_00630,UNDERGOES_TEST,TS::Aging
CHIP_00631,OF_MODEL,MODEL::MODEL_A
CHIP_00631,EXHIBITS,FM::normal
CHIP_00631,UNDERGOES_TEST,TS::Appearance
CHIP_00631,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00631,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00631,UNDERGOES_TEST,TS::Functional
CHIP_00631,UNDERGOES_TEST,TS::Aging
CHIP_00632,OF_MODEL,MODEL::MODEL_C
CHIP_00632,EXHIBITS,FM::normal
CHIP_00632,UNDERGOES_TEST,TS::Appearance
CHIP_00632,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00632,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00632,UNDERGOES_TEST,TS::Functional
CHIP_00632,UNDERGOES_TEST,TS::Aging
CHIP_00633,OF_MODEL,MODEL::MODEL_B
CHIP_00633,EXHIBITS,FM::multi_param_combined
CHIP_00633,UNDERGOES_TEST,TS::Appearance
CHIP_00633,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00633,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00633,UNDERGOES_TEST,TS::Functional
CHIP_00633,UNDERGOES_TEST,TS::Aging
CHIP_00634,OF_MODEL,MODEL::MODEL_B
CHIP_00634,EXHIBITS,FM::normal
CHIP_00634,UNDERGOES_TEST,TS::Appearance
CHIP_00634,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00634,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00634,UNDERGOES_TEST,TS::Functional
CHIP_00634,UNDERGOES_TEST,TS::Aging
CHIP_00635,OF_MODEL,MODEL::MODEL_B
CHIP_00635,EXHIBITS,FM::normal
CHIP_00635,UNDERGOES_TEST,TS::Appearance
CHIP_00635,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00635,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00635,UNDERGOES_TEST,TS::Functional
CHIP_00635,UNDERGOES_TEST,TS::Aging
CHIP_00636,OF_MODEL,MODEL::MODEL_B
CHIP_00636,EXHIBITS,FM::normal
CHIP_00636,UNDERGOES_TEST,TS::Appearance
CHIP_00636,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00636,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00636,UNDERGOES_TEST,TS::Functional
CHIP_00636,UNDERGOES_TEST,TS::Aging
CHIP_00637,OF_MODEL,MODEL::MODEL_B
CHIP_00637,EXHIBITS,FM::multi_param_combined
CHIP_00637,UNDERGOES_TEST,TS::Appearance
CHIP_00637,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00637,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00637,UNDERGOES_TEST,TS::Functional
CHIP_00637,UNDERGOES_TEST,TS::Aging
CHIP_00638,OF_MODEL,MODEL::MODEL_C
CHIP_00638,EXHIBITS,FM::normal
CHIP_00638,UNDERGOES_TEST,TS::Appearance
CHIP_00638,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00638,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00638,UNDERGOES_TEST,TS::Functional
CHIP_00638,UNDERGOES_TEST,TS::Aging
CHIP_00639,OF_MODEL,MODEL::MODEL_C
CHIP_00639,EXHIBITS,FM::normal
CHIP_00639,UNDERGOES_TEST,TS::Appearance
CHIP_00639,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00639,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00639,UNDERGOES_TEST,TS::Functional
CHIP_00639,UNDERGOES_TEST,TS::Aging
CHIP_00640,OF_MODEL,MODEL::MODEL_B
CHIP_00640,EXHIBITS,FM::normal
CHIP_00640,UNDERGOES_TEST,TS::Appearance
CHIP_00640,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00640,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00640,UNDERGOES_TEST,TS::Functional
CHIP_00640,UNDERGOES_TEST,TS::Aging
CHIP_00641,OF_MODEL,MODEL::MODEL_A
CHIP_00641,EXHIBITS,FM::normal
CHIP_00641,UNDERGOES_TEST,TS::Appearance
CHIP_00641,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00641,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00641,UNDERGOES_TEST,TS::Functional
CHIP_00641,UNDERGOES_TEST,TS::Aging
CHIP_00642,OF_MODEL,MODEL::MODEL_C
CHIP_00642,EXHIBITS,FM::normal
CHIP_00642,UNDERGOES_TEST,TS::Appearance
CHIP_00642,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00642,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00642,UNDERGOES_TEST,TS::Functional
CHIP_00642,UNDERGOES_TEST,TS::Aging
CHIP_00643,OF_MODEL,MODEL::MODEL_A
CHIP_00643,EXHIBITS,FM::normal
CHIP_00643,UNDERGOES_TEST,TS::Appearance
CHIP_00643,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00643,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00643,UNDERGOES_TEST,TS::Functional
CHIP_00643,UNDERGOES_TEST,TS::Aging
CHIP_00644,OF_MODEL,MODEL::MODEL_C
CHIP_00644,EXHIBITS,FM::thermal_accumulation
CHIP_00644,UNDERGOES_TEST,TS::Appearance
CHIP_00644,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00644,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00644,UNDERGOES_TEST,TS::Functional
CHIP_00644,UNDERGOES_TEST,TS::Aging
CHIP_00645,OF_MODEL,MODEL::MODEL_B
CHIP_00645,EXHIBITS,FM::normal
CHIP_00645,UNDERGOES_TEST,TS::Appearance
CHIP_00645,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00645,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00645,UNDERGOES_TEST,TS::Functional
CHIP_00645,UNDERGOES_TEST,TS::Aging
CHIP_00646,OF_MODEL,MODEL::MODEL_C
CHIP_00646,EXHIBITS,FM::normal
CHIP_00646,UNDERGOES_TEST,TS::Appearance
CHIP_00646,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00646,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00646,UNDERGOES_TEST,TS::Functional
CHIP_00646,UNDERGOES_TEST,TS::Aging
CHIP_00647,OF_MODEL,MODEL::MODEL_B
CHIP_00647,EXHIBITS,FM::normal
CHIP_00647,UNDERGOES_TEST,TS::Appearance
CHIP_00647,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00647,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00647,UNDERGOES_TEST,TS::Functional
CHIP_00647,UNDERGOES_TEST,TS::Aging
CHIP_00648,OF_MODEL,MODEL::MODEL_C
CHIP_00648,EXHIBITS,FM::normal
CHIP_00648,UNDERGOES_TEST,TS::Appearance
CHIP_00648,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00648,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00648,UNDERGOES_TEST,TS::Functional
CHIP_00648,UNDERGOES_TEST,TS::Aging
CHIP_00649,OF_MODEL,MODEL::MODEL_B
CHIP_00649,EXHIBITS,FM::normal
CHIP_00649,UNDERGOES_TEST,TS::Appearance
CHIP_00649,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00649,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00649,UNDERGOES_TEST,TS::Functional
CHIP_00649,UNDERGOES_TEST,TS::Aging
CHIP_00650,OF_MODEL,MODEL::MODEL_B
CHIP_00650,EXHIBITS,FM::normal
CHIP_00650,UNDERGOES_TEST,TS::Appearance
CHIP_00650,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00650,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00650,UNDERGOES_TEST,TS::Functional
CHIP_00650,UNDERGOES_TEST,TS::Aging
CHIP_00651,OF_MODEL,MODEL::MODEL_B
CHIP_00651,EXHIBITS,FM::normal
CHIP_00651,UNDERGOES_TEST,TS::Appearance
CHIP_00651,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00651,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00651,UNDERGOES_TEST,TS::Functional
CHIP_00651,UNDERGOES_TEST,TS::Aging
CHIP_00652,OF_MODEL,MODEL::MODEL_B
CHIP_00652,EXHIBITS,FM::normal
CHIP_00652,UNDERGOES_TEST,TS::Appearance
CHIP_00652,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00652,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00652,UNDERGOES_TEST,TS::Functional
CHIP_00652,UNDERGOES_TEST,TS::Aging
CHIP_00653,OF_MODEL,MODEL::MODEL_A
CHIP_00653,EXHIBITS,FM::normal
CHIP_00653,UNDERGOES_TEST,TS::Appearance
CHIP_00653,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00653,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00653,UNDERGOES_TEST,TS::Functional
CHIP_00653,UNDERGOES_TEST,TS::Aging
CHIP_00654,OF_MODEL,MODEL::MODEL_B
CHIP_00654,EXHIBITS,FM::normal
CHIP_00654,UNDERGOES_TEST,TS::Appearance
CHIP_00654,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00654,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00654,UNDERGOES_TEST,TS::Functional
CHIP_00654,UNDERGOES_TEST,TS::Aging
CHIP_00655,OF_MODEL,MODEL::MODEL_A
CHIP_00655,EXHIBITS,FM::normal
CHIP_00655,UNDERGOES_TEST,TS::Appearance
CHIP_00655,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00655,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00655,UNDERGOES_TEST,TS::Functional
CHIP_00655,UNDERGOES_TEST,TS::Aging
CHIP_00656,OF_MODEL,MODEL::MODEL_A
CHIP_00656,EXHIBITS,FM::normal
CHIP_00656,UNDERGOES_TEST,TS::Appearance
CHIP_00656,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00656,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00656,UNDERGOES_TEST,TS::Functional
CHIP_00656,UNDERGOES_TEST,TS::Aging
CHIP_00657,OF_MODEL,MODEL::MODEL_B
CHIP_00657,EXHIBITS,FM::normal
CHIP_00657,UNDERGOES_TEST,TS::Appearance
CHIP_00657,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00657,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00657,UNDERGOES_TEST,TS::Functional
CHIP_00657,UNDERGOES_TEST,TS::Aging
CHIP_00658,OF_MODEL,MODEL::MODEL_A
CHIP_00658,EXHIBITS,FM::normal
CHIP_00658,UNDERGOES_TEST,TS::Appearance
CHIP_00658,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00658,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00658,UNDERGOES_TEST,TS::Functional
CHIP_00658,UNDERGOES_TEST,TS::Aging
CHIP_00659,OF_MODEL,MODEL::MODEL_C
CHIP_00659,EXHIBITS,FM::normal
CHIP_00659,UNDERGOES_TEST,TS::Appearance
CHIP_00659,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00659,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00659,UNDERGOES_TEST,TS::Functional
CHIP_00659,UNDERGOES_TEST,TS::Aging
CHIP_00660,OF_MODEL,MODEL::MODEL_B
CHIP_00660,EXHIBITS,FM::normal
CHIP_00660,UNDERGOES_TEST,TS::Appearance
CHIP_00660,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00660,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00660,UNDERGOES_TEST,TS::Functional
CHIP_00660,UNDERGOES_TEST,TS::Aging
CHIP_00661,OF_MODEL,MODEL::MODEL_A
CHIP_00661,EXHIBITS,FM::normal
CHIP_00661,UNDERGOES_TEST,TS::Appearance
CHIP_00661,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00661,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00661,UNDERGOES_TEST,TS::Functional
CHIP_00661,UNDERGOES_TEST,TS::Aging
CHIP_00662,OF_MODEL,MODEL::MODEL_B
CHIP_00662,EXHIBITS,FM::normal
CHIP_00662,UNDERGOES_TEST,TS::Appearance
CHIP_00662,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00662,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00662,UNDERGOES_TEST,TS::Functional
CHIP_00662,UNDERGOES_TEST,TS::Aging
CHIP_00663,OF_MODEL,MODEL::MODEL_B
CHIP_00663,EXHIBITS,FM::thermal_accumulation
CHIP_00663,UNDERGOES_TEST,TS::Appearance
CHIP_00663,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00663,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00663,UNDERGOES_TEST,TS::Functional
CHIP_00663,UNDERGOES_TEST,TS::Aging
CHIP_00664,OF_MODEL,MODEL::MODEL_B
CHIP_00664,EXHIBITS,FM::normal
CHIP_00664,UNDERGOES_TEST,TS::Appearance
CHIP_00664,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00664,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00664,UNDERGOES_TEST,TS::Functional
CHIP_00664,UNDERGOES_TEST,TS::Aging
CHIP_00665,OF_MODEL,MODEL::MODEL_A
CHIP_00665,EXHIBITS,FM::normal
CHIP_00665,UNDERGOES_TEST,TS::Appearance
CHIP_00665,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00665,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00665,UNDERGOES_TEST,TS::Functional
CHIP_00665,UNDERGOES_TEST,TS::Aging
CHIP_00666,OF_MODEL,MODEL::MODEL_C
CHIP_00666,EXHIBITS,FM::normal
CHIP_00666,UNDERGOES_TEST,TS::Appearance
CHIP_00666,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00666,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00666,UNDERGOES_TEST,TS::Functional
CHIP_00666,UNDERGOES_TEST,TS::Aging
CHIP_00667,OF_MODEL,MODEL::MODEL_C
CHIP_00667,EXHIBITS,FM::normal
CHIP_00667,UNDERGOES_TEST,TS::Appearance
CHIP_00667,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00667,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00667,UNDERGOES_TEST,TS::Functional
CHIP_00667,UNDERGOES_TEST,TS::Aging
CHIP_00668,OF_MODEL,MODEL::MODEL_A
CHIP_00668,EXHIBITS,FM::normal
CHIP_00668,UNDERGOES_TEST,TS::Appearance
CHIP_00668,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00668,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00668,UNDERGOES_TEST,TS::Functional
CHIP_00668,UNDERGOES_TEST,TS::Aging
CHIP_00669,OF_MODEL,MODEL::MODEL_B
CHIP_00669,EXHIBITS,FM::thermal_accumulation
CHIP_00669,UNDERGOES_TEST,TS::Appearance
CHIP_00669,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00669,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00669,UNDERGOES_TEST,TS::Functional
CHIP_00669,UNDERGOES_TEST,TS::Aging
CHIP_00670,OF_MODEL,MODEL::MODEL_A
CHIP_00670,EXHIBITS,FM::multi_param_combined
CHIP_00670,UNDERGOES_TEST,TS::Appearance
CHIP_00670,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00670,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00670,UNDERGOES_TEST,TS::Functional
CHIP_00670,UNDERGOES_TEST,TS::Aging
CHIP_00671,OF_MODEL,MODEL::MODEL_A
CHIP_00671,EXHIBITS,FM::normal
CHIP_00671,UNDERGOES_TEST,TS::Appearance
CHIP_00671,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00671,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00671,UNDERGOES_TEST,TS::Functional
CHIP_00671,UNDERGOES_TEST,TS::Aging
CHIP_00672,OF_MODEL,MODEL::MODEL_A
CHIP_00672,EXHIBITS,FM::normal
CHIP_00672,UNDERGOES_TEST,TS::Appearance
CHIP_00672,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00672,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00672,UNDERGOES_TEST,TS::Functional
CHIP_00672,UNDERGOES_TEST,TS::Aging
CHIP_00673,OF_MODEL,MODEL::MODEL_B
CHIP_00673,EXHIBITS,FM::normal
CHIP_00673,UNDERGOES_TEST,TS::Appearance
CHIP_00673,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00673,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00673,UNDERGOES_TEST,TS::Functional
CHIP_00673,UNDERGOES_TEST,TS::Aging
CHIP_00674,OF_MODEL,MODEL::MODEL_A
CHIP_00674,EXHIBITS,FM::normal
CHIP_00674,UNDERGOES_TEST,TS::Appearance
CHIP_00674,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00674,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00674,UNDERGOES_TEST,TS::Functional
CHIP_00674,UNDERGOES_TEST,TS::Aging
CHIP_00675,OF_MODEL,MODEL::MODEL_B
CHIP_00675,EXHIBITS,FM::normal
CHIP_00675,UNDERGOES_TEST,TS::Appearance
CHIP_00675,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00675,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00675,UNDERGOES_TEST,TS::Functional
CHIP_00675,UNDERGOES_TEST,TS::Aging
CHIP_00676,OF_MODEL,MODEL::MODEL_A
CHIP_00676,EXHIBITS,FM::physical_damage
CHIP_00676,UNDERGOES_TEST,TS::Appearance
CHIP_00676,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00676,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00676,UNDERGOES_TEST,TS::Functional
CHIP_00676,UNDERGOES_TEST,TS::Aging
CHIP_00677,OF_MODEL,MODEL::MODEL_C
CHIP_00677,EXHIBITS,FM::normal
CHIP_00677,UNDERGOES_TEST,TS::Appearance
CHIP_00677,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00677,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00677,UNDERGOES_TEST,TS::Functional
CHIP_00677,UNDERGOES_TEST,TS::Aging
CHIP_00678,OF_MODEL,MODEL::MODEL_A
CHIP_00678,EXHIBITS,FM::normal
CHIP_00678,UNDERGOES_TEST,TS::Appearance
CHIP_00678,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00678,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00678,UNDERGOES_TEST,TS::Functional
CHIP_00678,UNDERGOES_TEST,TS::Aging
CHIP_00679,OF_MODEL,MODEL::MODEL_A
CHIP_00679,EXHIBITS,FM::multi_param_combined
CHIP_00679,UNDERGOES_TEST,TS::Appearance
CHIP_00679,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00679,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00679,UNDERGOES_TEST,TS::Functional
CHIP_00679,UNDERGOES_TEST,TS::Aging
CHIP_00680,OF_MODEL,MODEL::MODEL_C
CHIP_00680,EXHIBITS,FM::normal
CHIP_00680,UNDERGOES_TEST,TS::Appearance
CHIP_00680,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00680,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00680,UNDERGOES_TEST,TS::Functional
CHIP_00680,UNDERGOES_TEST,TS::Aging
CHIP_00681,OF_MODEL,MODEL::MODEL_B
CHIP_00681,EXHIBITS,FM::normal
CHIP_00681,UNDERGOES_TEST,TS::Appearance
CHIP_00681,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00681,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00681,UNDERGOES_TEST,TS::Functional
CHIP_00681,UNDERGOES_TEST,TS::Aging
CHIP_00682,OF_MODEL,MODEL::MODEL_B
CHIP_00682,EXHIBITS,FM::normal
CHIP_00682,UNDERGOES_TEST,TS::Appearance
CHIP_00682,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00682,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00682,UNDERGOES_TEST,TS::Functional
CHIP_00682,UNDERGOES_TEST,TS::Aging
CHIP_00683,OF_MODEL,MODEL::MODEL_A
CHIP_00683,EXHIBITS,FM::normal
CHIP_00683,UNDERGOES_TEST,TS::Appearance
CHIP_00683,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00683,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00683,UNDERGOES_TEST,TS::Functional
CHIP_00683,UNDERGOES_TEST,TS::Aging
CHIP_00684,OF_MODEL,MODEL::MODEL_C
CHIP_00684,EXHIBITS,FM::normal
CHIP_00684,UNDERGOES_TEST,TS::Appearance
CHIP_00684,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00684,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00684,UNDERGOES_TEST,TS::Functional
CHIP_00684,UNDERGOES_TEST,TS::Aging
CHIP_00685,OF_MODEL,MODEL::MODEL_B
CHIP_00685,EXHIBITS,FM::normal
CHIP_00685,UNDERGOES_TEST,TS::Appearance
CHIP_00685,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00685,UNDERGOES_TEST,TS::AC_Electrical
CHIP_00685,UNDERGOES_TEST,TS::Functional
CHIP_00685,UNDERGOES_TEST,TS::Aging
CHIP_00686,OF_MODEL,MODEL::MODEL_A
CHIP_00686,EXHIBITS,FM::normal
CHIP_00686,UNDERGOES_TEST,TS::Appearance
CHIP_00686,UNDERGOES_TEST,TS::DC_Electrical
CHIP_00686,UNDERGOES_TEST,TS::AC_Electrical
